6 Feb Dorocha
6 Feb Dorofei
6 Feb Doroteo
6 Feb Dorothy
6 Feb Dorte
6 Feb Dorthea
6 Feb Dorthy
6 Feb Dot
6 Feb Drotea
6 Feb Duredle
6 Feb Durl
6 Feb GastÂo
6 Feb Gastone
7 Feb Eugenie
7 Feb Eugenia
7 Feb Genia
7 Feb Genie
7 Feb Guecha
7 Feb Ugenie
8 Feb Elfie
8 Feb Jacqueline
9 Feb Apolline
10 Feb Arnaud
10 Feb Arend
10 Feb Arnall
10 Feb Arnaudet
10 Feb Arnaudy
10 Feb Arnd
10 Feb Arnold
10 Feb Arnolda
10 Feb Arnoldo
10 Feb Arnoud
10 Feb Arnould
10 Feb Ernout
11 Feb Saturnin
12 Feb Felix
12 Feb Melissa
12 Feb Felice
12 Feb Felise
12 Feb Felizon
12 Feb Melisse
12 Feb Melita
12 Feb Melitta
13 Feb Béatrice
13 Feb Jordan
13 Feb Oscar
13 Feb Bea
13 Feb Beat
13 Feb Beate
13 Feb Beatrix
13 Feb Beatriz
13 Feb Beatty
13 Feb Biche
13 Feb Trixie
13 Feb Jordane
13 Feb Giordana
13 Feb Giordano
13 Feb Jorda
13 Feb Jourdan
13 Feb Anschaine
13 Feb Ansgaine
13 Feb Ansgar
13 Feb Ocky
13 Feb Osgar
13 Feb Oskar
13 Feb Ossy
14 Feb Valentin
14 Feb Bailintin
14 Feb BÂlint
14 Feb Lalensia
14 Feb Val
14 Feb Valeda
14 Feb Valence
14 Feb Valens
14 Feb Valent
14 Feb Valente
14 Feb Valentik
14 Feb Valentino
14 Feb Valention
14 Feb Valtin
14 Feb Valtl
15 Feb Claude
15 Feb Georgia
16 Feb Onesime
16 Feb Pamela
16 Feb Pam
17 Feb Alexis
17 Feb Alexane
17 Feb Alexia
17 Feb Alexiane
18 Feb Bernadette
18 Feb Nadine
18 Feb Bernadine
18 Feb Nadette
18 Feb Nadina
18 Feb Nadiona
18 Feb Nadiouna
19 Feb Gabin
20 Feb Aimee
20 Feb Aimie
20 Feb Amata
20 Feb Amaya
20 Feb Amie
20 Feb Amy
21 Feb Damien
22 Feb Isabelle
23 Feb Lazare
23 Feb Eleazar
23 Feb Eliezer
23 Feb Lazaro
23 Feb Lazarus
23 Feb Lazzari
24 Feb Modeste
25 Feb Romeo
26 Feb Nestor
26 Feb Nestora
26 Feb Stora
27 Feb Honorine
28 Feb Antoinette
28 Feb Romain
28 Feb Manus
28 Feb Rimoussia
28 Feb Roman
28 Feb Romana
28 Feb Romane
28 Feb Romania
28 Feb Romanie
28 Feb Romanka
28 Feb Romano
28 Feb Romanus
28 Feb Rome
29 Feb Auguste
29 Feb August
29 Feb Augusta
29 Feb Augusto
29 Feb Augustus
29 Feb Austin
29 Feb Gusta
1 Mar Albin
1 Mar Aubin
2 Mar Charles
3 Mar Gwenole
3 Mar Guenola
3 Mar Guenole
3 Mar Gwennolea
3 Mar Gwenola
3 Mar Gwennole
4 Mar Casimir
4 Mar Casimiro
4 Mar Cass
4 Mar Cassie
4 Mar Cassy
4 Mar Kasimir
4 Mar Kasmira
4 Mar Umberto
5 Mar Olivia
5 Mar Virgile
5 Mar Olive
5 Mar Olivette
5 Mar Virge
5 Mar Virgi
5 Mar Virgil
5 Mar Virgila
5 Mar Virgilia
5 Mar Virgiliane
5 Mar Virgilio
5 Mar Virgilius
5 Mar Virgiliz
6 Mar Colette
6 Mar Nicole
7 Mar Felicite
8 Mar Jean
9 Mar France
9 Mar Francine
9 Mar Françoise
9 Mar Ciska
9 Mar Fanchon
9 Mar Fannies
9 Mar Fanny
9 Mar Franceline
9 Mar Francesca
9 Mar Francette
9 Mar Francina
9 Mar Francisca
9 Mar Franka
9 Mar Frankiska
9 Mar Frannie
9 Mar Franny
9 Mar Franzine
9 Mar Paquita
9 Mar Soizic
9 Mar Ziska
10 Mar Jade
10 Mar Vivien
10 Mar Vivienne
10 Mar Bibian
10 Mar Vibien
10 Mar Vivence
10 Mar Vivencion
10 Mar Viventiol
10 Mar Viviano
10 Mar Bibiane
10 Mar Veia
10 Mar Vivia
10 Mar Viviana
10 Mar Vivianka
10 Mar Vivianne
10 Mar Vivine
11 Mar Candide
11 Mar Rosine
11 Mar Candice
11 Mar Candida
11 Mar Candido
11 Mar Candy
11 Mar Rosina
11 Mar Rozenn
11 Mar Rozinus
12 Mar Justine
12 Mar Maximilien
12 Mar Pol
12 Mar Giusta
12 Mar Giustina
12 Mar Justa
12 Mar Justienne
12 Mar Justina
13 Mar Roderic
13 Mar Rock
13 Mar Roddie
13 Mar Roddy
13 Mar Roderich
13 Mar Roderick
13 Mar Rodrick
13 Mar Rodrigo
13 Mar Rodrigue
13 Mar Rodriguez
13 Mar Rorich
13 Mar Rorig
13 Mar Ruaidhri
13 Mar Rurich
13 Mar Rurik
13 Mar Ruy
14 Mar Maud
14 Mar Mathilde
14 Mar Machthild
14 Mar Mafalda
14 Mar Magteld
14 Mar Mahaud
14 Mar Mahault
14 Mar Mahaut
14 Mar Maitilde
14 Mar Matelda
14 Mar Mathilda
14 Mar Matilda
14 Mar Matilde
14 Mar Mattis
14 Mar Matty
14 Mar Mechte
14 Mar Mechtelt
14 Mar Mechthil
14 Mar Meckele
14 Mar Mectilde
14 Mar Megtilda
14 Mar Mektilde
14 Mar Mettelde
14 Mar Mettild
14 Mar Metze
14 Mar Telia
14 Mar Tillie
15 Mar Louise
15 Mar Lucrece
15 Mar Crezia
15 Mar Loukretsia
15 Mar Lucrecia
15 Mar Lucrecio
15 Mar Lucretia
15 Mar Lucrezia
15 Mar Lucrezio
15 Mar Lukretia
15 Mar Louisette
16 Mar Benedicte
17 Mar Patrice
17 Mar Patricia
17 Mar Patrick
17 Mar Paddy
17 Mar Padraig
17 Mar Padrig
17 Mar Padriguez
17 Mar Padruig
17 Mar Pat
17 Mar Patric
17 Mar Patricio
17 Mar Patrik
17 Mar Patrikei
17 Mar Patriki
17 Mar Patriz
17 Mar Patrizio
17 Mar Patsy
17 Mar Patti
17 Mar Patty
17 Mar Tricia
17 Mar Trick
18 Mar Cyrille
18 Mar Cirila
18 Mar Cirillo
18 Mar Cirioel
18 Mar Cyriac
18 Mar Cyril
18 Mar Cyrill
18 Mar Cyrilla
18 Mar Cyrillus
18 Mar Kyrill
19 Mar Joseph
19 Mar Josephine
19 Mar Josette
19 Mar Fiena
19 Mar Fieneke
19 Mar Fifine
19 Mar Fina
19 Mar Fine
19 Mar Finie
19 Mar Giuseppe
19 Mar Giuseppina
19 Mar Iosep
19 Mar Jef
19 Mar Jeke
19 Mar Jo
19 Mar Joap
19 Mar Joe
19 Mar Joette
19 Mar Joey
19 Mar Joop
19 Mar Joos
19 Mar Jose
19 Mar Josee
19 Mar Josef
19 Mar Josefina
19 Mar Josepha
19 Mar Josephe
19 Mar Josephus
19 Mar Josiane
19 Mar Josie
19 Mar Jossie
19 Mar Joysiane
19 Mar Jozie
19 Mar Jozina
19 Mar Jozsef
19 Mar Jupp
19 Mar Ossip
19 Mar Pepita
19 Mar Pepito
19 Mar Peppi
19 Mar Peppone
19 Mar Phine
19 Mar SÄbel
19 Mar Seb
19 Mar Sebel
19 Mar Seefke
19 Mar Sefa
19 Mar Seffi
19 Mar Seosaimhtin
19 Mar Sepp
19 Mar Siene
19 Mar Youssef
19 Mar Youssouf
20 Mar Herbert
21 Mar Clemence
22 Mar Lea
22 Mar Leah
22 Mar Lia
22 Mar Liah
23 Mar Rebecca
23 Mar Beck
23 Mar Beckie
23 Mar Becky
23 Mar Bekki
23 Mar Reba
23 Mar Rebe
23 Mar Rebeca
23 Mar Rebekah
23 Mar Rebekka
23 Mar Rivka
24 Mar Adhemar
24 Mar Aldemar
25 Mar Humbert
26 Mar Gabriel
27 Mar Habib
28 Mar Gontran
28 Mar Gontram
28 Mar Gontrana
28 Mar Gontrane
28 Mar Gontrano
29 Mar Gladys
29 Mar Glad
29 Mar Gladdie
29 Mar Gleda
29 Mar Gwladys
30 Mar Amedee
30 Mar Amadeo
30 Mar Amadeus
30 Mar Amadis
31 Mar Balbine
31 Mar Benjamin
31 Mar Beathan
31 Mar Ben
31 Mar Beniamino
31 Mar Benny
31 Mar Veniamine
1 Apr Hugo
1 Apr Hugues
1 Apr Huguette
1 Apr Valéry
1 Apr Aodh
1 Apr Haug
1 Apr Hoege
1 Apr Huey
1 Apr Huglie
1 Apr Hugly
1 Apr Hugolin
1 Apr Hugoline
1 Apr Hugolino
1 Apr Hugorick
1 Apr Huige
1 Apr Huik
1 Apr Ugolina
1 Apr Uguccio
2 Apr Sandrine
2 Apr Sandy
3 Apr Richard
3 Apr Dick
3 Apr Dickie
3 Apr Dicky
3 Apr Karda
3 Apr Reich
3 Apr Reichard
3 Apr Reichardt
3 Apr Rhisiart
3 Apr Ricard
3 Apr Ricarda
3 Apr Ricardo
3 Apr Riccarda
3 Apr Riccardo
3 Apr Ricciardo
3 Apr Richarda
3 Apr Richarde
3 Apr Richardine
3 Apr Richart
3 Apr Richenza
3 Apr Richerd
3 Apr Richie
3 Apr Richly
3 Apr Rick
3 Apr Rickert
3 Apr Ricky
3 Apr Ricordino
3 Apr Ridsert
3 Apr Ridzard
3 Apr Riek
3 Apr Rikitza
3 Apr Rikkard
3 Apr Riocard
4 Apr Isidore
4 Apr Odin
4 Apr Isadora
4 Apr Isidor
4 Apr Isidorius
4 Apr Isidoro
4 Apr Isidro
4 Apr Izzy
4 Apr Odina
4 Apr Odinette
5 Apr Irène
5 Apr Eirena
5 Apr Erena
5 Apr Ira
5 Apr Iren
5 Apr Irena
5 Apr Irenaeus
5 Apr Irenca
5 Apr Irenion
5 Apr Irèneo
5 Apr Irina
5 Apr Irinei
5 Apr Irounia
5 Apr Reni
5 Apr Renia
5 Apr Renie
6 Apr Marcellin
7 Apr Jean-Baptiste
8 Apr Julia
8 Apr Julie
8 Apr Giliane
8 Apr Gillie
8 Apr Giulette
8 Apr Giulia
8 Apr Gyula
8 Apr Jill
8 Apr Jillian
8 Apr Juli
8 Apr Juliaantje
8 Apr Juliana
8 Apr Juliet
8 Apr Julietta
8 Apr Julina
8 Apr Juline
8 Apr Ouliacha
8 Apr Youliane
9 Apr Gautier
9 Apr Walter
9 Apr Bhailtair
9 Apr Galtier
9 Apr Galtiere
9 Apr Gaultier
9 Apr Gauthier
9 Apr Gauthiere
9 Apr Gualtiero
9 Apr Ualtar
9 Apr Walt
9 Apr Waltersje
9 Apr Walterus
9 Apr Walthera
9 Apr Waly
9 Apr Walz
9 Apr Wat
9 Apr Welter
9 Apr Wolt
9 Apr Wouter
10 Apr Fulbert
10 Apr Terence
10 Apr Fulberte
10 Apr Volbert
10 Apr Volberte
10 Apr Terencia
10 Apr Terenti
10 Apr Terentia
10 Apr Terentilla
10 Apr Terentille
10 Apr Terentius
10 Apr Terenzia
10 Apr Terenziano
10 Apr Terenzio
10 Apr Teria
10 Apr Teriocha
10 Apr Teriokha
10 Apr Terionia
10 Apr Terry
10 Apr Terye
11 Apr Stanislas
11 Apr Stan
11 Apr Stanek
11 Apr Stanig
11 Apr Stanislao
11 Apr Stanislaus
11 Apr Stanislav
11 Apr Stanley
11 Apr Stanzel
11 Apr Stanzig
11 Apr Stenz
11 Apr Stenzel
12 Apr Jules
12 Apr Zeno
12 Apr Gillet
12 Apr Gillian
12 Apr Giulio
12 Apr Julchen
12 Apr Julio
12 Apr Julius
12 Apr Juluen
12 Apr Juult
12 Apr Oulianke
12 Apr Schull
12 Apr Youli
12 Apr Zena
12 Apr Zenas
12 Apr Zene
12 Apr Zenobe
12 Apr Zenobie
12 Apr Zenobin
12 Apr Zenodora
12 Apr Zenodore
12 Apr Zenomina
12 Apr Zenon
13 Apr Ida
13 Apr Idchen
13 Apr Ide
13 Apr Iken
13 Apr Ita
13 Apr Itchen
13 Apr Itte
14 Apr Ludivine
14 Apr Maxime
14 Apr Max
14 Apr Ledwine
14 Apr Lidiwine
14 Apr Lidwina
14 Apr Lidwine
14 Apr Wine
14 Apr Maksim
14 Apr Maksima
14 Apr Maksis
14 Apr Massimiliana
14 Apr Massimiliano
14 Apr Maxie
14 Apr Maxim
14 Apr Maxima
14 Apr Maximilian
14 Apr Maximiliana
14 Apr Maximiliano
14 Apr Maximilianus
14 Apr Maximilienne
14 Apr Maximille
14 Apr Maximin
14 Apr Maximino
14 Apr Maximo
14 Apr Maximus
15 Apr Paterne
16 Apr Benoît
17 Apr Anicet
17 Apr Anicette
18 Apr Parfait
19 Apr Emma
19 Apr Werner
19 Apr Garnier
19 Apr Granier
19 Apr Guarnerio
19 Apr Vernerio
19 Apr Vernier
19 Apr Warner
19 Apr Wennie
19 Apr Wernz
19 Apr Wessel
19 Apr Widsel
20 Apr Hildegonde
20 Apr Odette
20 Apr Od
20 Apr Oda
20 Apr Odde
20 Apr Oddone
20 Apr Odel
20 Apr Odelia
20 Apr Odelin
20 Apr Odelinda
20 Apr Odet
20 Apr Odilas
20 Apr Odilia
20 Apr Odilie
20 Apr Odille
20 Apr Odilo
20 Apr Odita
20 Apr Odon
20 Apr Otello
20 Apr Otha
20 Apr Othilia
20 Apr Othilio
20 Apr Otho
20 Apr Othon
20 Apr Ottania
20 Apr Ottel
20 Apr Ottelien
20 Apr Ottilie
20 Apr Otto
20 Apr Otton
20 Apr Ude
20 Apr Udo
21 Apr Anselme
21 Apr Freya
21 Apr Lancelot
21 Apr Anse
21 Apr Anseaume
21 Apr Ansel
21 Apr Anselma
21 Apr Anserme
21 Apr Anzo
21 Apr Enselin
21 Apr Clémente
21 Apr Clémentia
21 Apr Clémentine
21 Apr Clemmie
21 Apr Clemmy
21 Apr Klimka
21 Apr Freja
21 Apr Freyia
21 Apr Friea
21 Apr Lance
21 Apr Lancelin
21 Apr Lancellotto
21 Apr Lancelote
21 Apr Lancelyn
21 Apr Lanzelot
21 Apr Launce
21 Apr Launcelot
22 Apr Alexandra
22 Apr Alexandra
22 Apr Sasha
22 Apr Sascha
22 Apr Alexandre
22 Apr Alexandrine
22 Apr Axalia
22 Apr Axel
22 Apr Axelle
22 Apr Alexine
22 Apr Sandie
22 Apr Sandra
22 Apr Sandro
22 Apr Alessandro
22 Apr Alessandra
22 Apr Alex
22 Apr Axalias
22 Apr Axalios
22 Apr Axelia
22 Apr Axelios
22 Apr Axelis
22 Apr Acestus
22 Apr Acke
22 Apr Aksel
22 Apr Axeline
22 Apr Axella
22 Apr Axellane
23 Apr Georgette
23 Apr Georgina
23 Apr Egor
23 Apr Geirgia
23 Apr Georas
23 Apr Georg
23 Apr George
23 Apr Georgene
23 Apr Georgine
23 Apr Georgio
23 Apr Georgius
23 Apr Georgy
23 Apr Gora
23 Apr Gorch
23 Apr Gorgel
23 Apr Gyorgy
23 Apr Inoulia
23 Apr Iouri
23 Apr Jorg
23 Apr Jorge
23 Apr Jorick
23 Apr Jorn
23 Apr Jurg
23 Apr Jurgen
23 Apr Juris
23 Apr Jurriana
23 Apr Seiorse
23 Apr Sior
23 Apr Yorick
23 Apr Youka
23 Apr Yourassia
23 Apr Youri
23 Apr Youria
24 Apr Fidele
24 Apr Fidel
25 Apr Marc
25 Apr Celina
25 Apr Ianka
25 Apr Marceau
25 Apr Marceli
25 Apr Marcelia
25 Apr Marcella
25 Apr Marcellina
25 Apr Marcellino
25 Apr Marcello
25 Apr Marcellus
25 Apr Marchetto
25 Apr Marchitta
25 Apr Marcia
25 Apr Marciana
25 Apr Marciano
25 Apr Marcie
25 Apr Marcien
25 Apr Marcienne
25 Apr Marcile
25 Apr Marcille
25 Apr Marcio
25 Apr Marcion
25 Apr Marcionille
25 Apr Marcius
25 Apr Marck
25 Apr Marco
25 Apr Marcos
25 Apr Marcus
25 Apr Marcy
25 Apr Marek
25 Apr Mark
25 Apr Marke
25 Apr Markei
25 Apr Markel
25 Apr Markell
25 Apr Markelline
25 Apr Markian
25 Apr Marko
25 Apr Markoussia
25 Apr Marks
25 Apr Markus
25 Apr Marquita
25 Apr Marselis
25 Apr Marsha
25 Apr Marx
25 Apr Marzel
25 Apr Marzell
25 Apr Marzella
25 Apr Marzelline
25 Apr Massia
26 Apr Alda
26 Apr Aldo
27 Apr Pierre
28 Apr Valérie
28 Apr Valéria
28 Apr Valérian
28 Apr Valériana
28 Apr Valériane
28 Apr Valérianka
28 Apr Valériano
28 Apr Valérien
28 Apr Valérienne
28 Apr Valérijs
28 Apr Valério
28 Apr Valéro
28 Apr Valeska
28 Apr Valier
28 Apr Valioucha
28 Apr Valiouchka
28 Apr Vallie
28 Apr Valy
28 Apr Waleria
29 Apr Ava
29 Apr Catherine
29 Apr Cathy
29 Apr Katia
29 Apr Katy
29 Apr Avelaine
29 Apr Avelina
29 Apr Aveline
29 Apr Avit
29 Apr Aviva
29 Apr Caitlin
29 Apr Catalina
29 Apr Cathia
29 Apr Cathie
29 Apr Cationa
29 Apr Kalleke
29 Apr Katalin
29 Apr Katarina
29 Apr Kate
29 Apr Katel
29 Apr KÄthe
29 Apr Kathleen
29 Apr Kathlene
29 Apr Katinka
29 Apr Katiouchka
29 Apr Katje
29 Apr Katrina
29 Apr Keet
29 Apr Ketty
29 Apr Nine
29 Apr Trina
29 Apr Trine
29 Apr Trinke
30 Apr Archibald
30 Apr Roberte
30 Apr Robert
30 Apr Archie
30 Apr Archimbaut
30 Apr Arcibaldo
30 Apr Baldie
30 Apr Erkenbald
30 Apr Bob
30 Apr Bobbie
30 Apr Bobby
30 Apr Rab
30 Apr Rabbie
30 Apr Riobart
30 Apr Rob
30 Apr Roba
30 Apr Robb
30 Apr Robbert
30 Apr Robby
30 Apr Robel
30 Apr Robeli
30 Apr Roberta
30 Apr Robertina
30 Apr Robertine
30 Apr Roberto
30 Apr Roberts
30 Apr Robertson
30 Apr Robin
30 Apr Robina
30 Apr Robine
30 Apr Robinette
30 Apr Robinia
30 Apr Robinson
30 Apr Roparz
30 Apr Roperz
30 Apr Roppel
30 Apr Ruberta
30 Apr Ruperta
30 Apr Rupli
1 May Bruce
1 May Jeremie
1 May Siegmund
1 May Tamara
1 May Brieg
1 May Brieux
1 May Geremia
1 May Jeremias
1 May Jeremy
1 May Jerry
1 May Mundel
1 May Segismunda
1 May Segismundo
1 May Siegel
1 May Siegismond
1 May Sigismond
1 May Sigismonda
1 May Sigismonde
1 May Sigismondo
1 May Sigismund
1 May Sigismunda
1 May Sigismundo
1 May Sigmund
1 May Sigmundo
1 May Zygmunt
1 May Tamar
1 May Tamarah
1 May Tammara
1 May Tammaro
1 May Tammie
1 May Tammy
1 May Thamar
2 May Athanase
2 May Boris
2 May Domitien
2 May Gaubert
2 May Zoe
2 May Athanasie
2 May Athenais
2 May Borromea
2 May Borromee
2 May Domitienne
2 May Domi
2 May Domitia
2 May Domitian
2 May Domitiane
2 May Domitie
2 May Domitilla
2 May Domitille
2 May Domitius
2 May Domizia
2 May Domiziana
2 May Domizio
2 May Tilla
2 May Tille
2 May Gaudebert
2 May Gaudeberte
2 May Goberto
2 May Gualber
2 May Jaubert
2 May Joubert
2 May Jouberte
2 May Zoa
2 May Zoello
2 May Zoilo
3 May Philippe
3 May Felipa
3 May Felipe
3 May Filia
3 May Filiouchka
3 May Filip
3 May Filipa
3 May Filipka
3 May Filipp
3 May Filippa
3 May Filippina
3 May Filippo
3 May Fippe
3 May Fliep
3 May Flippie
3 May Fulop
3 May Fulp
3 May Lipa
3 May Lipp
3 May Lipperle
3 May Lippo
3 May Lippus
3 May Lips
3 May Phil
3 May Philipe
3 May Philipp
3 May Philippine
3 May Philippus
3 May Phillie
3 May Philp
3 May Pilib
3 May Pippa
3 May Pippo
4 May Sylvain
4 May Silas
4 May Silouan
4 May Silvano
4 May Silverio
4 May Silvester
4 May Silvestre
4 May Silvestro
4 May Silvin
4 May Silvino
4 May Silvio
